date,fund_code,nav,source,fetched_at,is_estimate
2011-08-24,539002,0.982,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-08-25,539002,0.982,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-08-26,539002,0.983,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-08-29,539002,0.981,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-08-30,539002,0.982,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-08-31,539002,0.983,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-01,539002,0.985,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-02,539002,0.988,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-06,539002,0.955,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-07,539002,0.957,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-08,539002,0.954,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-09,539002,0.947,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-14,539002,0.938,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-15,539002,0.938,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-16,539002,0.938,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-19,539002,0.934,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-20,539002,0.936,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-21,539002,0.932,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-22,539002,0.925,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-23,539002,0.926,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-26,539002,0.924,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-27,539002,0.927,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-28,539002,0.924,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-29,539002,0.924,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-09-30,539002,0.922,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-10,539002,0.925,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-11,539002,0.923,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-12,539002,0.924,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-13,539002,0.924,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-14,539002,0.926,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-17,539002,0.925,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-18,539002,0.925,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-19,539002,0.925,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-20,539002,0.924,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-21,539002,0.924,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-24,539002,0.924,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-25,539002,0.924,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-26,539002,0.923,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-27,539002,0.937,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-28,539002,0.938,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-10-31,539002,0.92,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-01,539002,0.906,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-02,539002,0.908,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-03,539002,0.906,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-04,539002,0.907,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-07,539002,0.905,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-08,539002,0.906,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-09,539002,0.9,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-10,539002,0.891,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-11,539002,0.9,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-14,539002,0.902,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-15,539002,0.9,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-16,539002,0.891,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-17,539002,0.883,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-18,539002,0.87,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-21,539002,0.849,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-22,539002,0.85,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-23,539002,0.83,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-25,539002,0.826,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-28,539002,0.847,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-29,539002,0.853,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-11-30,539002,0.874,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-01,539002,0.894,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-02,539002,0.893,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-05,539002,0.901,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-06,539002,0.889,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-07,539002,0.893,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-08,539002,0.88,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-09,539002,0.874,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-12,539002,0.862,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-13,539002,0.854,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-14,539002,0.842,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-15,539002,0.837,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-16,539002,0.845,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-19,539002,0.829,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-20,539002,0.842,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-21,539002,0.85,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-22,539002,0.853,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-23,539002,0.86,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-28,539002,0.846,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-29,539002,0.847,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-30,539002,0.849,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2011-12-31,539002,0.849,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-04,539002,0.868,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-05,539002,0.865,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-06,539002,0.861,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-09,539002,0.869,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-10,539002,0.884,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-11,539002,0.885,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-12,539002,0.889,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-13,539002,0.887,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-17,539002,0.902,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-18,539002,0.909,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-19,539002,0.92,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-20,539002,0.92,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-30,539002,0.929,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-01-31,539002,0.938,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-01,539002,0.947,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-02,539002,0.959,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-03,539002,0.965,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-06,539002,0.961,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-07,539002,0.964,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-08,539002,0.971,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-09,539002,0.972,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-10,539002,0.955,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-13,539002,0.964,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-14,539002,0.961,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-15,539002,0.971,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-16,539002,0.968,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-17,539002,0.977,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-21,539002,0.976,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-22,539002,0.977,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-23,539002,0.972,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-24,539002,0.98,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-27,539002,0.971,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-28,539002,0.983,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-02-29,539002,0.987,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-01,539002,0.99,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-02,539002,0.993,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-05,539002,0.984,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-06,539002,0.961,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-07,539002,0.961,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-08,539002,0.977,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-09,539002,0.981,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-12,539002,0.975,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-13,539002,0.989,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-14,539002,0.986,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-15,539002,0.986,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-16,539002,0.981,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-19,539002,0.979,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-20,539002,0.967,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-21,539002,0.966,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-22,539002,0.958,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-23,539002,0.958,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-26,539002,0.965,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-27,539002,0.972,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-28,539002,0.963,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-29,539002,0.956,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-30,539002,0.961,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-03-31,539002,0.961,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-05,539002,0.968,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-10,539002,0.947,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-11,539002,0.948,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-12,539002,0.955,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-13,539002,0.955,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-16,539002,0.95,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-17,539002,0.953,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-18,539002,0.957,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-19,539002,0.959,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-20,539002,0.96,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-23,539002,0.948,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-24,539002,0.95,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-25,539002,0.952,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-26,539002,0.959,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-04-27,539002,0.963,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-02,539002,0.97,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-03,539002,0.963,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-04,539002,0.951,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-07,539002,0.945,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-08,539002,0.935,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-09,539002,0.925,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-10,539002,0.929,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-11,539002,0.921,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-14,539002,0.905,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-15,539002,0.901,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-16,539002,0.882,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-17,539002,0.875,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-18,539002,0.86,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
2012-05-21,539002,0.868,https://fund.eastmoney.com/pingzhongdata/539002.js?v=1784032233277,2026-07-14T12:30:21.661Z,false
